folder,filename,duration_s,drive_url,abs_path,file_id
"Osmo","DJI_20250503083048_0043_D.MP4",69,"https://drive.google.com/file/d/11-HTefd8AowmOx14kMSSXCeCNbaNz2sI/view?usp=drivesdk","E:\3. Syria\Day 3\Osmo\DJI_20250503083048_0043_D.MP4","349f184d-94b0-4f38-834f-35d46fb1d6ff"
"Osmo","DJI_20250503083955_0044_D.MP4",18,"https://drive.google.com/file/d/1Q9_V9bqFyAocsxluuvk-mQHbXcUR6UKk/view?usp=drivesdk","E:\3. Syria\Day 3\Osmo\DJI_20250503083955_0044_D.MP4","626d2654-8108-4538-aae8-518693d9649d"
"Osmo","DJI_20250503084016_0045_D.MP4",1,"https://drive.google.com/file/d/1YKC0XG1ne_KkHzZSoTvBKsISECAd92WP/view?usp=drivesdk","E:\3. Syria\Day 3\Osmo\DJI_20250503084016_0045_D.MP4","714c6c1e-245b-4b24-bd36-6a0ad0fdc570"
"Osmo","DJI_20250504035222_0001_D.MP4",6,"https://drive.google.com/file/d/1f-Z9fLjLXVV2Ujk6lMqOKij01TaOW1q5/view?usp=drivesdk","E:\3. Syria\Day 4\Osmo\DJI_20250504035222_0001_D.MP4","9c350860-435d-42a4-90ac-d72febd99182"
"Osmo","DJI_20250504035233_0002_D.MP4",16,"https://drive.google.com/file/d/1DKJm0VSgvETgnZvb0d6CAxvshkdfgp-i/view?usp=drivesdk","E:\3. Syria\Day 4\Osmo\DJI_20250504035233_0002_D.MP4","36bf3217-e59d-4585-a138-d9c196fb5f31"
"Osmo","DJI_20250504035327_0003_D.MP4",17,"https://drive.google.com/file/d/1h-TW2b0e4DKD-JJBmrPEGtstB3O8v4ul/view?usp=drivesdk","E:\3. Syria\Day 4\Osmo\DJI_20250504035327_0003_D.MP4","63f6fa96-53e2-47d7-8872-323121744c89"
"Osmo","DJI_20250504090206_0004_D.MP4",2,"https://drive.google.com/file/d/1VEkQ-laxM1R_bf0y4-VN4SQl-hNPDmhQ/view?usp=drivesdk","E:\3. Syria\Day 4\Osmo\DJI_20250504090206_0004_D.MP4","ce9eb2f8-8f9f-43a9-af26-238982b141c8"
"Osmo","DJI_20250504090240_0005_D.MP4",157,"https://drive.google.com/file/d/1jNZKeYq62cYbgSJzLf7QGha7uoxpWsyG/view?usp=drivesdk","E:\3. Syria\Day 4\Osmo\DJI_20250504090240_0005_D.MP4","1f58a405-1464-4c43-82bc-6c503cb2e4a7"
"Osmo","DJI_20250504090636_0006_D.MP4",2,"https://drive.google.com/file/d/1k-ZAMFtn3qvm9jv4o71nWIB5yhpwkoRE/view?usp=drivesdk","E:\3. Syria\Day 4\Osmo\DJI_20250504090636_0006_D.MP4","dd94969e-37a7-49d7-90ef-d1da374c5a00"
"Osmo","DJI_20250504090711_0007_D.MP4",112,"https://drive.google.com/file/d/1rxUkfIknM62BKRi3JyvXokBRygSHlco0/view?usp=drivesdk","E:\3. Syria\Day 4\Osmo\DJI_20250504090711_0007_D.MP4","eb87a32d-42d5-4494-82e6-735c044d2211"
"Osmo","DJI_20250504090935_0008_D.MP4",108,"https://drive.google.com/file/d/1N1xv5-JmWP527Ekt9VgcSCyJ60TD0gj6/view?usp=drivesdk","E:\3. Syria\Day 4\Osmo\DJI_20250504090935_0008_D.MP4","d322cd5c-16de-4058-8f04-44a06c2c7f9a"
"Osmo","DJI_20250504091144_0009_D.MP4",132,"https://drive.google.com/file/d/1bezLkkOszCvEcHf49GiEJczFdf0e-jzF/view?usp=drivesdk","E:\3. Syria\Day 4\Osmo\DJI_20250504091144_0009_D.MP4","fb54b815-cfc9-47f2-9b10-6049fb89b755"
"Osmo","DJI_20250504091816_0010_D.MP4",76,"https://drive.google.com/file/d/1hmi0dqsxy5zPOqBwhX4qx81AWgB0R_s3/view?usp=drivesdk","E:\3. Syria\Day 4\Osmo\DJI_20250504091816_0010_D.MP4","095aefef-0ddd-4d82-b367-b210f184e9b4"
"Osmo","DJI_20250504092226_0011_D.MP4",73,"https://drive.google.com/file/d/1HNzDc375-sV0JpFDAdMMzBQSkT5uqJfH/view?usp=drivesdk","E:\3. Syria\Day 4\Osmo\DJI_20250504092226_0011_D.MP4","23247de4-890e-4212-890e-b1b41b512d6a"
"Osmo","DJI_20250504092521_0012_D.MP4",131,"https://drive.google.com/file/d/1_KEkhfdd7Qmvj6zwzwkNK_LvSWU7yBpb/view?usp=drivesdk","E:\3. Syria\Day 4\Osmo\DJI_20250504092521_0012_D.MP4","c75ceb08-d990-436f-bf83-ee6c047c9fd0"
"Osmo","DJI_20250504230048_0001_D.MP4",24,"https://drive.google.com/file/d/1fQCELTaLIq29GtTna9QWlbD-eO4eIPl4/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250504230048_0001_D.MP4","4ccf4392-ca67-451b-ad95-4e81f92cf0f6"
"Osmo","DJI_20250504231718_0003_D.MP4",56,"https://drive.google.com/file/d/1kPfhKAhTODRkERjU4Mx_dk8sa6HVRs6U/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250504231718_0003_D.MP4","3739f379-b7d7-405b-829b-682136a1ec25"
"Osmo","DJI_20250504232455_0004_D.MP4",28,"https://drive.google.com/file/d/1fNSIdEGGKa9GqfuuCEusNKOoWPohD7EN/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250504232455_0004_D.MP4","a07a4aed-05ea-418b-8ff0-7c0169154365"
"Osmo","DJI_20250504232659_0005_D.MP4",210,"https://drive.google.com/file/d/1PvVVTgYL8GFacISL21gODFNIAao_BdeG/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250504232659_0005_D.MP4","16709358-4109-4411-a305-d763c12ad21a"
"Osmo","DJI_20250504234612_0006_D.MP4",29,"https://drive.google.com/file/d/1s6GgsTWau7BQimFS7OgOqYlwyDUzjyr3/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250504234612_0006_D.MP4","db1948da-51e4-44f2-9232-da788a424994"
"Osmo","DJI_20250504234655_0007_D.MP4",46,"https://drive.google.com/file/d/1x0oBand9lN6rV33SzGKxF2tQH-V8heXt/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250504234655_0007_D.MP4","f8131495-a943-4a0c-8bcb-9b2114217250"
"Osmo","DJI_20250504235035_0008_D.MP4",110,"https://drive.google.com/file/d/1Zp8V-krggIpkmEloCSDcJu2kro2Sx6gv/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250504235035_0008_D.MP4","899c213f-b2e0-4cd1-a240-e0381f0e37fa"
"Osmo","DJI_20250505000102_0009_D.MP4",29,"https://drive.google.com/file/d/1ZRW8oluUHBum7dkeVuJU7DKKcJb35fni/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505000102_0009_D.MP4","346e0644-ac54-4498-8609-41bc254b7e42"
"Osmo","DJI_20250505001842_0010_D.MP4",147,"https://drive.google.com/file/d/14vsXfpVDQrFoci2ROoiUZkhMBLj4t_k1/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505001842_0010_D.MP4","0a353fa9-993c-4e1b-8aa7-3d1fec0aaefc"
"Osmo","DJI_20250505002122_0011_D.MP4",20,"https://drive.google.com/file/d/1PAqoLgXBMED3H7ABpixVHx1Og8a3SeLL/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505002122_0011_D.MP4","6df62764-d6b9-45dd-9324-c2d12a762c61"
"Osmo","DJI_20250505002358_0012_D.MP4",48,"https://drive.google.com/file/d/1pJfPS6IOwsLvwDAhQv-YBP0pFO4qy9iw/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505002358_0012_D.MP4","34f6104d-b3a7-47b7-bf67-7c1a38a726a3"
"Osmo","DJI_20250505002503_0013_D.MP4",20,"https://drive.google.com/file/d/1t4YSiyX-wWw6JgHxm3kuuRULR_Qz2y_B/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505002503_0013_D.MP4","6d8a0722-374c-45af-8500-ad6b45dd564d"
"Osmo","DJI_20250505005658_0014_D.MP4",49,"https://drive.google.com/file/d/1Ujmyk4jDrVFzEzCLpvTgH6slaLc_UI7j/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505005658_0014_D.MP4","2a908210-8e45-4e76-8db2-df92cb8d54c2"
"Osmo","DJI_20250505020139_0015_D.MP4",4,"https://drive.google.com/file/d/1BG-g4ZeWnZr14oqgKsqy6Ut09tFM-irF/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505020139_0015_D.MP4","d1ad7b13-ec1b-4f0c-83ec-d5731778e04a"
"Osmo","DJI_20250505020146_0016_D.MP4",12,"https://drive.google.com/file/d/1d9H0qQ99tzgHf24jneZXiJ1FHtDT33KH/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505020146_0016_D.MP4","0692e3c4-d12c-41dc-9656-bc3c1d878931"
"Osmo","DJI_20250505032524_0017_D.MP4",150,"https://drive.google.com/file/d/1T9646OExpKfqEwpJ61nhCB68t3gUy5wo/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505032524_0017_D.MP4","917f3508-564f-4677-8461-852bbe99eb3f"
"Osmo","DJI_20250505032841_0018_D.MP4",30,"https://drive.google.com/file/d/1K0p93H5svTKQkWEaD8Ufwhko_Gf1tEIP/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505032841_0018_D.MP4","0c1a79db-8eda-497c-9f66-fc4f7c7e6aa9"
"Osmo","DJI_20250505041722_0019_D.MP4",136,"https://drive.google.com/file/d/1PMOdvA2p64udsrW-wZYWuZSBGTz7UyY3/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505041722_0019_D.MP4","3124b230-97aa-4cc9-bc9f-b8875bf0984f"
"Osmo","DJI_20250505042102_0020_D.MP4",74,"https://drive.google.com/file/d/1hM6VcpLYZ3ewy5wCVfePeerkcMMNHlCm/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505042102_0020_D.MP4","605543c4-598e-47ca-aad7-2d851189a988"
"Osmo","DJI_20250505042248_0021_D.MP4",18,"https://drive.google.com/file/d/10JLb-R4RobsvP0FRygxl3VvWmZmmiIVJ/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505042248_0021_D.MP4","c56ffc3b-482e-4be1-93e0-6ed61dfc3979"
"Osmo","DJI_20250505042353_0022_D.MP4",155,"https://drive.google.com/file/d/1M18Vr4N03-pXu081S1liQDrrJwOtmPqJ/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505042353_0022_D.MP4","8d6d8ca6-b2ee-4a0d-8dd2-9ebece520a1f"
"Osmo","DJI_20250505042644_0023_D.MP4",72,"https://drive.google.com/file/d/1gagJFEVNoZx5UuTAtMovOxf1xznSVwFo/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505042644_0023_D.MP4","64029568-1d99-4205-85ee-8c36da6ee75d"
"Osmo","DJI_20250505042817_0024_D.MP4",204,"https://drive.google.com/file/d/13aYI6h4ApPkSbZBOftq32C2KFtv0gKY0/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505042817_0024_D.MP4","e6510f77-9b7f-4f6f-80d7-9324f951bd70"
"Osmo","DJI_20250505043159_0025_D.MP4",38,"https://drive.google.com/file/d/1q67qIpdwwYu0Pu-ybftLp3aqTbufOKoo/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505043159_0025_D.MP4","6caf8fa4-a23b-4a3c-8276-34ee5a0e24e1"
"Osmo","DJI_20250505043324_0026_D.MP4",823,"https://drive.google.com/file/d/1KEukTcuZ922rRpLBDd0QjA-qUJ7hHpBG/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505043324_0026_D.MP4","9b10ec92-f4be-4669-b671-9b711fe1521f"
"Osmo","DJI_20250505044709_0027_D.MP4",46,"https://drive.google.com/file/d/1FBbp4ls6kwzp7iNtAmbXbSpxziRPH8yh/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505044709_0027_D.MP4","63db84d4-e1ae-4174-be58-1a4ceb16432e"
"Osmo","DJI_20250505044855_0028_D.MP4",228,"https://drive.google.com/file/d/1JxqG69WBltCiX7AYr2SvEWOVKOIRP3H-/view?usp=drivesdk","E:\3. Syria\Day 5\Osmo\DJI_20250505044855_0028_D.MP4","bff94267-bad0-4050-846f-80e113c30de5"
"Osmo","DJI_20250508022650_0001_D.MP4",55,"https://drive.google.com/file/d/18aWa5kFyUAN9EMo7kp7L-JXqV-7yUJNr/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508022650_0001_D.MP4","3b71c96f-0234-45c5-a9b2-88f0526dd7c1"
"Osmo","DJI_20250508031332_0002_D.MP4",389,"https://drive.google.com/file/d/1QLDU0X7icWEryHmghBpFYFCBUNfGl7B9/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508031332_0002_D.MP4","cac41a21-595b-42cd-a3a4-00099730793f"
"Osmo","DJI_20250508032438_0003_D.MP4",13,"https://drive.google.com/file/d/1bHb8t5rnrUYfDjqRIGw4gTUJ49903l7E/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508032438_0003_D.MP4","3f964ff2-e3a0-4e02-884a-82d2ede0e399"
"Osmo","DJI_20250508033611_0004_D.MP4",36,"https://drive.google.com/file/d/1Kvr_sWvcFyRwleYxyRGF04ziCLqjUHOa/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508033611_0004_D.MP4","3493baca-8257-4ff1-8748-9e9c4e8bf204"
"Osmo","DJI_20250508033651_0005_D.MP4",48,"https://drive.google.com/file/d/14fY9CrSF33IyvKCJ0QAPYNqq7K-vj8qz/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508033651_0005_D.MP4","9b58f200-019e-4964-80e4-9039fb57f2ec"
"Osmo","DJI_20250508033853_0006_D.MP4",279,"https://drive.google.com/file/d/1ROCM2-TemwXAgMHz4XDXUUjjCTDboNha/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508033853_0006_D.MP4","b3d1490a-5446-4e08-b3ee-ba0f31df6b8e"
"Osmo","DJI_20250508034418_0007_D.MP4",18,"https://drive.google.com/file/d/1mApdsgcjA8S1ohsITLVrUnMMtSeED5LO/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508034418_0007_D.MP4","1acee5b2-2c76-4a4b-80a1-25fae090c34d"
"Osmo","DJI_20250508035123_0008_D.MP4",7,"https://drive.google.com/file/d/1iv8GokCnRjA5VKetNrW75GLys0CRcPLJ/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508035123_0008_D.MP4","abb12c85-08c9-4052-91c9-07d9abb43531"
"Osmo","DJI_20250508035158_0009_D.MP4",171,"https://drive.google.com/file/d/1En66TzMbS1KgFwMPRnYGJ6vfoFcWNtHJ/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508035158_0009_D.MP4","e74ece83-b74d-4a95-9aa5-ea3e6df3ba11"
"Osmo","DJI_20250508035507_0010_D.MP4",1254,"https://drive.google.com/file/d/1IhChjlCfVMYDt1EvCIFxipGz9Tg5xEb0/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508035507_0010_D.MP4","45a7878e-f7c5-4758-b8ff-50f2531f5132"
"Osmo","DJI_20250508041715_0011_D.MP4",41,"https://drive.google.com/file/d/1iJ0m0zpfyYWw_6wQoGcr8GlrI-F10Kqa/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508041715_0011_D.MP4","4eb6dc7f-4afc-4a8b-9a11-57393d8d3242"
"Osmo","DJI_20250508043810_0012_D.MP4",7,"https://drive.google.com/file/d/10P8evjgSir909xbti7ItI1Zn_KBPb301/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508043810_0012_D.MP4","3b8e8cda-3214-4752-95dd-cb5bb98a1eea"
"Osmo","DJI_20250508043906_0013_D.MP4",127,"https://drive.google.com/file/d/1CLsteoSHB2m9uWz04esGJHIGtkI8XJI4/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508043906_0013_D.MP4","2fcafeb5-c626-441d-87a8-c1028250b7c9"
"Osmo","DJI_20250508044120_0014_D.MP4",1114,"https://drive.google.com/file/d/1MCbk89-xbH5g8gQk9cnvjjw8_V7hjFaT/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508044120_0014_D.MP4","88ad4b52-3545-4c4d-86a3-f39a9587128f"
"Osmo","DJI_20250508050035_0015_D.MP4",1153,"https://drive.google.com/file/d/1q2kW0cyVIEQ2VuB3cpP-KbPgbN9Eaokh/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508050035_0015_D.MP4","6621e9fe-ef12-405c-97ba-a0593feb971a"
"Osmo","DJI_20250508075945_0016_D.MP4",50,"https://drive.google.com/file/d/1it1ocKYgBUQ7WQ_nnJjDOuaR2PVuj3b9/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508075945_0016_D.MP4","67beec11-8373-4f98-9e77-740ef977e45a"
"Osmo","DJI_20250508085950_0017_D.MP4",108,"https://drive.google.com/file/d/1-UAwRqOYkYyBB06nHElvR__TSchBz0Ow/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508085950_0017_D.MP4","7746c982-9e2c-4242-aecf-a964cde67749"
"Osmo","DJI_20250508090226_0018_D.MP4",131,"https://drive.google.com/file/d/1wE1FWyO1zvb2U7pNw3Fu6_dYqF0ihhbr/view?usp=drivesdk","E:\3. Syria\Day 8 - Thurs\Osmo\DJI_20250508090226_0018_D.MP4","c15ad612-8f05-4953-a00f-279feea9f4e4"
"Osmo","DJI_20250509011554_0001_D.MP4",98,"https://drive.google.com/file/d/1niwL789aDSeoBfxiiemCigw-QPVkRjtA/view?usp=drivesdk","E:\3. Syria\Day 9- Fri\Osmo\DJI_20250509011554_0001_D.MP4","16410e88-03a5-4fc2-817f-e6d7b5a4b8b4"
"Osmo","DJI_20250509011811_0002_D.MP4",69,"https://drive.google.com/file/d/1juhQNaxOGbt-hEUJqAT7DaiQmxSMOn4f/view?usp=drivesdk","E:\3. Syria\Day 9- Fri\Osmo\DJI_20250509011811_0002_D.MP4","4319306b-fd1b-46af-a5d2-54a1d8db4418"
"Osmo","DJI_20250509011948_0003_D.MP4",156,"https://drive.google.com/file/d/140uIHo3npSTIDDXm04Uax00vz1bFuuY2/view?usp=drivesdk","E:\3. Syria\Day 9- Fri\Osmo\DJI_20250509011948_0003_D.MP4","d7886fe5-7fad-4d6f-ae90-a7616ed4a024"
"Osmo","DJI_20250511031804_0004_D.MP4",55,"https://drive.google.com/file/d/17Xj9fHro1K8HWUZW2GPi-G8KddlvXrwU/view?usp=drivesdk","E:\4. Lebanon\Day 1\Osmo\DJI_20250511031804_0004_D.MP4","b490f6ed-ab52-447c-8969-68daae87aa06"
"Osmo","DJI_20250518062440_0001_D.MP4",75,"https://drive.google.com/file/d/1uL7oqB3iknfN4XbXeeQYJxi1or8QMTHn/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250518062440_0001_D.MP4","d57af4d1-e864-4d13-ac30-6df4c926d470"
"Osmo","DJI_20250518062806_0002_D.MP4",14,"https://drive.google.com/file/d/1JxQonAgZWSGWjCvO48Pn4Z12kmCx_Ujq/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250518062806_0002_D.MP4","529714f6-dbd7-4d02-886c-20a12e53a6e0"
"Osmo","DJI_20250518063048_0003_D.MP4",51,"https://drive.google.com/file/d/1TYKvtbDn-TW79vQjGIiQ93YFUG6EJBtv/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250518063048_0003_D.MP4","58265d5e-a54e-49f2-9d04-22eaeab91816"
"Osmo","DJI_20250518063246_0004_D.MP4",34,"https://drive.google.com/file/d/1gwXr-0ANxxLFi0DRGcI7YykaBggAmY5Y/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250518063246_0004_D.MP4","4ae8e061-5b46-4b74-918a-c6b43beb8a79"
"Osmo","DJI_20250518064057_0005_D.MP4",27,"https://drive.google.com/file/d/15j8C-pBs7G-muO-TfVgjPHs6sDbC3wQK/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250518064057_0005_D.MP4","226a6653-ac66-4b5c-8aae-9f14fae7f4a3"
"Osmo","DJI_20250518064231_0006_D.MP4",16,"https://drive.google.com/file/d/1S3KwRkTcET2jIqs-gdDSikDUN6SSksLa/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250518064231_0006_D.MP4","0d8340a1-0fe5-43d0-9c54-c4959492719f"
"Osmo","DJI_20250518064926_0007_D.MP4",252,"https://drive.google.com/file/d/1SbBICsUf5CESc-_uA8Zyy6Nb6eDjKLzz/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250518064926_0007_D.MP4","4ec6821d-3a7a-4608-9250-6c03f6880325"
"Osmo","DJI_20250518065602_0008_D.MP4",22,"https://drive.google.com/file/d/1A79EIWbN_eD0OoGisJmK6940Y35SM4Ai/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250518065602_0008_D.MP4","1c25a09f-bba4-475d-8dc0-b1727b746abb"
"Osmo","DJI_20250518065631_0009_D.MP4",0,"https://drive.google.com/file/d/1GrC0AiBIMB4peh3kDFEd2CoLIuSPcf8m/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250518065631_0009_D.MP4","bab93b3b-6c1e-4e63-aa5b-14948ebad0fe"
"Osmo","DJI_20250518065825_0010_D.MP4",28,"https://drive.google.com/file/d/1TrSBjvX5sF2d1whu_3LMWhwf8eUB-jI9/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250518065825_0010_D.MP4","adfb92ea-3e3a-4fdc-91df-9e447e30d1d3"
"Osmo","DJI_20250518074625_0011_D.MP4",95,"https://drive.google.com/file/d/1Z_nqV9S7dX4UU_-qQEYKKB9fjdnw1P9g/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250518074625_0011_D.MP4","ecfb543f-ca3e-485b-a16b-3345af238cf2"
"Osmo","DJI_20250518074819_0012_D.MP4",23,"https://drive.google.com/file/d/1eNveg1tIVDIICTAcgoSzOC8dawHyq8mI/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250518074819_0012_D.MP4","c9c7e3d6-e780-4777-b7c9-a1fbc0c9cfd9"
"Osmo","DJI_20250525015427_0013_D.MP4",53,"https://drive.google.com/file/d/16vosqmoeDbV3u0QVYHHK-Lzo2hXCPj1I/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250525015427_0013_D.MP4","b3f379dc-10f6-4a1e-8c9a-2cae01ac135b"
"Osmo","DJI_20250525020020_0014_D.MP4",50,"https://drive.google.com/file/d/1mVHXxTUlIJBfomkN5Onu5SdMbsJC4Qcq/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250525020020_0014_D.MP4","3ba50bd1-57ea-4294-80e7-a659e6e5ea45"
"Osmo","DJI_20250525020826_0015_D.MP4",63,"https://drive.google.com/file/d/1JLCihCFPe3d7apH52uvLOSMoE19V6nKG/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250525020826_0015_D.MP4","32a2510e-cc91-447f-970b-5a486094a915"
"Osmo","DJI_20250525021056_0016_D.MP4",24,"https://drive.google.com/file/d/1Xwu0DzhhCr_JD8QHJGpDqgGeMp0uhvDM/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250525021056_0016_D.MP4","ded622ac-788e-40ed-a855-78d1d7427078"
"Osmo","DJI_20250525021255_0017_D.MP4",47,"https://drive.google.com/file/d/1b2M4fFHx_1sPLsJLOmWoJv74Ql0m8QKd/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250525021255_0017_D.MP4","1ca4efbd-e6d5-45a0-b2b7-5c17e1c00c00"
"Osmo","DJI_20250525021843_0018_D.MP4",12,"https://drive.google.com/file/d/1KIsqXdS2lEe-qwHppseZ1_1t2Jfxj2Ka/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250525021843_0018_D.MP4","316e5e89-7ce0-4969-b17b-ae2d96c11284"
"Osmo","DJI_20250525022257_0019_D.MP4",83,"https://drive.google.com/file/d/1C_vNJi_7qdr3ocHr-W5VDwVA2NhWltWi/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250525022257_0019_D.MP4","da3a9f83-4326-4786-b249-038c2b4c93b3"
"Osmo","DJI_20250525022640_0020_D.MP4",31,"https://drive.google.com/file/d/1mrFEc4ViHQ4_Yq7XsQB5qEkEq74GuK_H/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250525022640_0020_D.MP4","855a274c-af38-4477-a11a-27b55a7a020d"
"Osmo","DJI_20250526131013_0021_D.MP4",18,"https://drive.google.com/file/d/1MzBeR-tzEVzt4-naXWGojcOlq-tXz60x/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250526131013_0021_D.MP4","b1e6fc86-9979-416a-aa90-2824247ba600"
"Osmo","DJI_20250526131618_0022_D.MP4",22,"https://drive.google.com/file/d/194AuSCCgkekDPt1mIGihuXhBg1DLsaDp/view?usp=drivesdk","E:\7. Greece\Osmo\DJI_20250526131618_0022_D.MP4","87b1a259-ec7f-463b-8532-7660a68fff2e"
"osmo pocket 3","DJI_20250615224942_0001_D.MP4",33,"https://drive.google.com/file/d/16HUJAsiZPh7g6LbGK12bcIIUv6FqWsSK/view?usp=drivesdk","E:\9. pre-afghanistan\osmo pocket 3\DJI_20250615224942_0001_D.MP4","9ecf74c9-fc12-4304-a394-a3e3c95148ab"
"osmo pocket 3","DJI_20250615225320_0002_D.MP4",63,"https://drive.google.com/file/d/1kc_3ZkHHqVL_vGNgOeMPzkXW1CzimTLn/view?usp=drivesdk","E:\9. pre-afghanistan\osmo pocket 3\DJI_20250615225320_0002_D.MP4","191c21f7-d094-4cff-bb5a-30807b05e3d7"
"osmo pocket 3","DJI_20250615230001_0003_D.MP4",57,"https://drive.google.com/file/d/1ckjhWbE_wyQ1TReCOvzMtAcP9UNtIpe2/view?usp=drivesdk","E:\9. pre-afghanistan\osmo pocket 3\DJI_20250615230001_0003_D.MP4","957151f6-425b-4342-8e27-b84c5c6b5d36"
"osmo pocket 3","DJI_20250615230119_0004_D.MP4",57,"https://drive.google.com/file/d/12ydASVHS58ka4wzDg-LBbAkY8lbWcSO2/view?usp=drivesdk","E:\9. pre-afghanistan\osmo pocket 3\DJI_20250615230119_0004_D.MP4","5ddd229a-81c5-471e-907e-5ca5c6cab51b"
"osmo pocket 3","DJI_20250615230240_0005_D.MP4",32,"https://drive.google.com/file/d/1rVLe_uWJzgP3cxmCG7-8unB1Ypcg3De0/view?usp=drivesdk","E:\9. pre-afghanistan\osmo pocket 3\DJI_20250615230240_0005_D.MP4","607a9d96-6243-4a91-bca0-c46c271f30f1"
"osmo pocket 3","DJI_20250615230412_0006_D.MP4",43,"https://drive.google.com/file/d/1GS9ZPS3ItbQeuhArgNgyKQiv5HuIHXOi/view?usp=drivesdk","E:\9. pre-afghanistan\osmo pocket 3\DJI_20250615230412_0006_D.MP4","94648daa-555b-451b-90bf-2bb91a9a0337"
